Type,First Name,Last Name,Company,Email,Phone,Phone 2,Fax,Address,Address 2,City,State,Zip,APN,Property Address,Property City,Property County,Property State,Property Zip,Property Size,Short Legal Description,Offer Amount,Market Value,Assessed Value,Repair Estimate
Company,,,Patuxent Habitat For Humanity Inc,,,,,PO Box 452,,Lexington Park,MD,20653,8-088462,21847 Milton Lane,Patuxent Park,St Mary's County,MD,20653,0.1537,Patuxent Park\Lot 12\Section 2 Block L\Patuxent Park,,,42300,
Company,,,Patuxent Habitat For Humanity Inc,,,,,PO Box 452,,Lexington Park,MD,20653,8-088500,21869 Milton Lane,Patuxent Park,St Mary's County,MD,20653,0.1854,Patuxent Park\Lot 8\Section 2 Block L\Patuxent Park,,,20700,
Company,,,Patuxent Habitat For Humanity Inc,,,,,PO Box 452,,Lexington Park,MD,20653,8-088551,21714 Louden Lane,Patuxent Park,St Mary's County,MD,20653,0.1563,Patuxent Park\Lot 4\Section 2 Block L\Patuxent Park,,,42400,
Company,,,Foxchase Village Apartments Lp A Maryland Lmtd Ptnrshp,,,,,6851 Oak Hall Ln Ste 100,,Columbia,MD,21045,8-099219,Foxchase Dr,Foxchase Subd,St Mary's County,MD,20634,2.12,Foxchase Subd\Open Space\Plat 31/101\Foxchase Subd,,,23000,
Company,,,Investors Acquisition Group Llc,,,,,1777 Reistertown Rd Ste 165,,Baltimore,MD,21208,8-099863,S Rt 235,California,St Mary's County,MD,,0.144,"\6,286 Sf\S/W Rt 235\California",,,31900,
Company,,,Van Wert Llc,,,,,PO Box 2324,,Leonardtown,MD,20650,8-101213,45917 Lexington Ct,Chancellors Village,St Mary's County,MD,20634,0.3924,Chancellors Village\Lot 500-1 Section\Plat 69/78\Chancellors,,,65200,
Company,,,Thorne Family Rev Living Trust Earl S & Veonica M Thorne Co-,,,,,PO Box 32,,Prince Frederick,MD,20678,8-107149,Saint Andrews Church Road,Nr Leonardtown,St Mary's County,MD,20650,6.01,\6.01 Acres\Saint Andrews Church Rd\Nr Leonardtown,,,36133,
Company,,,Fs Enterprises Llc,,,,,45366 Deer Pond Ln,,California,MD,20619,8-109796,Patuxent Beach Road,By The Mill Sub,St Mary's County,MD,20619,1.05,"\P/O Lts 13&25 All 26\Rts 2, 4 & 235\By The Mill Sub",,,85200,
Company,,,Mayjack Inc A Delaware Corporation,,,,,PO Box 948,,California,MD,20619,8-111804,,California,St Mary's County,MD,20619,5.84,\Parcel A\Plat 37/6\California,,,85100,
Company,,,Wal Mart Stores Inc,,,,,Property Tax Department PO Box 8050,,Bentonville,AR,72712,8-111863,,Mazel Subdivision,St Mary's County,MD,20619,0.14,Mazel Subdivision\Parcel 3\Section Two\Mazel Subdivision,,,12100,
Company,,,Chma Inc,,,,,PO Box 870,,Bryantown,MD,20617,8-115311,Saint Andrews Church Road,Mccleod Property,St Mary's County,MD,20619,10.82,\Parcel 1\Plat 38/121\Mccleod Property,,,95533,
Company,,,Gabrelcik Joyce K Trustee Gabrelick Joyce K Trst,,,,,23540 River Rd,,Lexington Park,MD,20653,8-116792,23525 Bayou Dr,Town Creek Manor,St Mary's County,MD,20619,1.119,Town Creek Manor\Lot 5000-8 Block B\Section 1-C Plat 39/27\T,,,85500,
Company,,,First Baptist Church,,,,,PO Box 1663,,Lexington Park,MD,20653,8-118434,21075 Hermanville Road,Cemetery,St Mary's County,MD,,4.5,\4.5 Acres\N/S Hermanville Rd\Cemetery,,,33000,
Company,,,Clearbrook Lane Llc,,,,,112 Whittier Cir,,Falls Church,VA,22046,8-119090,Patuxent Blvd,Clearbrook Farms,St Mary's County,MD,20619,25.89,Clearbrook Farms\Parcel A\Plat 40/59\Clearbrook Farms,,,12900,
Company,,,Villas On Waters Edge Homeowners Assoc Inc The,,,,,PO Box 1547,,Lexington Park,MD,20653,8-122199,,Villageas On Waters Edge,St Mary's County,MD,,24.23,Villageas On Waters Edge\Parcel A\Cedar Cove\Villas On Water,,,12100,
Company,,,New Life Builders & Home Improveme,,,,,46667 Breannes Ln,,Lexington Park,MD,20653,8-125988,Horsehead Road,Warings Subd,St Mary's County,MD,20634,1,\Lot 13\Section 1\Warings Subd,,,27400,
Company,,,New Life Builders & Home Improveme,,,,,46667 Breannes Ln,,Lexington Park,MD,20653,8-129061,Horsehead Road,Warings Subd,St Mary's County,MD,20634,1,Warings Subd\Lot 12\Section 1\Warings Subd,,,27400,
Company,,,New Life Builders & Home Improveme,,,,,46667 Breannes Ln,,Lexington Park,MD,20653,8-129088,Horsehead Road,Warings Subd,St Mary's County,MD,20634,0.99,Warings Subd\Lot 8\Section 1\Warings Subd,,,27200,
Company,,,New Life Builders & Home Improveme,,,,,46667 Breannes Ln,,Lexington Park,MD,20653,8-129096,Horsehead Road,Warings Subd,St Mary's County,MD,20634,0.99,Warings Subd\Lot 9\Section 1\Warings Subd,,,27200,
Company,,,New Life Builders & Home Improveme,,,,,46667 Breannes Ln,,Lexington Park,MD,20653,8-129118,Horsehead Road,Warings Subd,St Mary's County,MD,20634,0.74,Warings Subd\Lot 10\Section 1\Warings Subd,,,26000,
Company,,,New Life Builders & Home Improveme,,,,,46667 Breannes Ln,,Lexington Park,MD,20653,8-129126,Horsehead Road,Warings Subd,St Mary's County,MD,20634,0.91,Warings Subd\Lot 14\Section 1\Warings Subd,,,26800,
Company,,,Somar Communications Inc,,,,,28095 Three Notch Rd Ste 2B,,Mechanicsville,MD,20659,8-129703,Indian Bridge Road,S/S Indian Bridge Rd,St Mary's County,MD,,1,\Lot 2\Woodland Acres\S/S Indian Bridge Rd,,,78333,
Company,,,Board Of County Commissioners,,,,,PO Box 653,,Leonardtown,MD,20650,8-130086,Rt 471,Great Mills,St Mary's County,MD,20634,8,\8 Acres\E/S Md Rt 471\Great Mills,,,24800,
Company,,,Ws&M Investments Llc,,,,,11111 Sunset Hills Rd Ste 200,,Reston,VA,20190,8-136130,Wildewood Pkw,Beaver Pk Of Wildewood,St Mary's County,MD,20619,1.61,Beaver Pk Of Wildewood\Dev Envel B 1.6135Ac\Wildewood Pkwy &,,,95000,
Company,,,Federal National Mortgage Associat,,,,,14221 Dallas Pkwy Ste 1000,,Dallas,TX,75254,8-138052,20915 Olympia Ct,Greenbrier,St Mary's County,MD,20653,0.1632,Greenbrier\Lot 249\Section 4\Greenbrier,,,93300,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,8-138915,Rt 5,Below Great Mills,St Mary's County,MD,20634,4.24,\4.24 Acres\S/S Md Rt 5\Below Great Mills,,,74933,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,8-138923,Rt 5,Below Great Mills,St Mary's County,MD,20634,0.91,"\39,639 Sq Ft\S/S Md Rt 5\Below Great Mills",,,76733,
Company,,,Patuxent Corporate Center Llc,,,,,21909 Three Notch Rd,,Lexington Park,MD,20653,8-139237,Patuxent Center Way,Patuxent Corporate Cntr,St Mary's County,MD,,1.7,Patuxent Corporate Cntr\Parcel A\E/S Patuxent Center Way\Pat,,,18500,
Company,,,Kody Holdings Lexington Park Llc,,,,,21575 Great Mills Rd,,Lexington Park,MD,20653,8-139334,21575 Great Mills Road,Willowgate At Pat Pk W,St Mary's County,MD,,0.3645,"Willowgate At Pat Pk W\Parcel A 15,879Sf\Great Mills Rd\Boun",,,31700,
Company,,,Suburban Associates Llc,,,,,31200 Northwestern Hwy,,Farmington Hills,MI,48334,8-139547,Forrest Run Dr,Suburban Estates,St Mary's County,MD,,0.673,"\Outparcel ""C""\S/S Peggs Rd\Suburban Estates",,,58600,
Company,,,Evans Joseph R & Terri L Trustees Joseph R Evans Rev Trust A,,,,,PO Box 661,,Solomons,MD,20688,8-141932,22625 Old Rolling Road,Loftis Subd,St Mary's County,MD,,0.5442,Loftis Subd\Lot 5000-3\Plat 54/111\Evans Subd,,,71533,
Company,,,Evans Joseph R & Terri L Trustees Joseph R Evans Rev Trust A,,,,,PO Box 661,,Solomons,MD,20688,8-141940,22617 Old Rolling Road,Loftis Subd,St Mary's County,MD,,0.511,Loftis Subd\Lot 5000-1\Plat 54/111\Evans Subd,,,71033,
Company,,,Patuxent Habitat For Humanity Inc,,,,,PO Box 452,,Lexington Park,MD,20653,8-146632,21721 Louden Lane,Patuxent Park,St Mary's County,MD,20653,0.1223,Patuxent Park\Lot 1\Section 2 Block M\Patuxent Park,,,40800,
Company,,,Patuxent Habitat For Humanity Inc,,,,,PO Box 452,,Lexington Park,MD,20653,8-146640,21717 Louden Lane,Patuxent Park,St Mary's County,MD,20653,0.135,Patuxent Park\Lot 2\Section 2 Block M\Patuxent Park,,,41400,
Company,,,Patuxent Habitat For Humanity Inc,,,,,PO Box 452,,Lexington Park,MD,20653,8-146659,21713 Louden Lane,Patuxent Park,St Mary's County,MD,20653,0.135,Patuxent Park\Lot 3\Section 2 Block M\Patuxent Park,,,41400,
Company,,,Alamo Properties Llc,,,,,PO Box 21,,St Marys City,MD,20686,8-147612,20610 Bradley Way,Dixon,St Mary's County,MD,20653,3.3,Dixon\Lot 500-2\Plat 57/46 68/120\Dixon Sub,,,89833,
Company,,,Built Rite At Greenbrier Inc,,,,,8191 Jennifer Ln Ste 350,,Owings,MD,20736,8-150311,20956 Freedom Run Dr,Greenbrier,St Mary's County,MD,20653,0.1862,Greenbrier\Lot 301 Section 5\Plat 58/39\Greenbrier Sub,,,88900,
Company,,,D&E Construction Inc,,,,,26670 Seminokie Way C/O Donna Frischh,,Mechanicsville,MD,20659,8-151660,46800 Meadows Way,Pembrooke Run,St Mary's County,MD,20653,1.4,Pembrooke Run\Lot 500-2\Plat 58/90 & 60/44\Pembrooke Run,,,80333,
Company,,,D&E Construction Inc,,,,,26670 Seminokie Way C/O Donna Frischh,,Mechancisville,MD,20659,8-151679,46820 Meadows Way,Pembrooke Run,St Mary's County,MD,20653,1.11,Pembrooke Run\Lot 500-3\Plat 58/90 & 60/44\Pembrooke Run,,,78833,
Company,,,D&E Construction Inc,,,,,26670 Seminokie Way C/O Donna Frischh,,Mechanicsville,MD,20659,8-151687,46815 Meadows Way,Pembrooke Run,St Mary's County,MD,20653,0.81,Pembrooke Run\Lot 4\Plat 58/90\Pembrooke Run,,,75333,
Company,,,Greenview West Development Llc,,,,,8500 Chapel Point Rd,,Port Tobacco,MD,20677,8-157626,45710 N Maxine Way,Greenview West Pud,St Mary's County,MD,20634,0.0344,Greenview West Pud\Lot 5 Parcel 3\Greenview West Townhouse\G,,,65000,
Company,,,Greenview West Development Llc,,,,,8500 Chapel Point Rd,,Port Tobacco,MD,20677,8-157634,45712 N Maxine Way,Greenview West Pud,St Mary's County,MD,20634,0.0344,Greenview West Pud\Lot 6 Parcel 3\Greenview West Townhouse\G,,,60000,
Company,,,Greenview West Development Llc,,,,,8500 Chapel Point Rd,,Port Tobacco,MD,20677,8-157642,45714 N Maxine Way,Greenview West Pud,St Mary's County,MD,20634,0.0344,Greenview West Pud\Lot 7 Parcel 3\Greenview West Townhouse\G,,,60000,
Company,,,Greenview West Development Llc,,,,,8500 Chapel Point Rd,,Port Tobacco,MD,20677,8-157650,45716 N Maxine Way,Greenview West Pud,St Mary's County,MD,20634,0.0344,Greenview West Pud\Lot 8 Parcel 3\Greenview West Townhouse\G,,,65000,
Company,,,Greenview West Development Llc,,,,,8500 Chapel Point Rd,,Port Tobacco,MD,20677,8-157707,22505 E Maxine Way,Greenview West Pud,St Mary's County,MD,20634,0.0344,Greenview West Pud\Lot 13 Parcel 3\Greenview West Townhouse\,,,65000,
Company,,,Greenview West Development Llc,,,,,8500 Chapel Point Rd,,Port Tobacco,MD,20677,8-157715,22503 E Maxine Way,Greenview West Pud,St Mary's County,MD,20634,0.0344,Greenview West Pud\Lot 14 Parcel 3\Greenview West Townhouse\,,,60000,
Company,,,Greenview West Development Llc,,,,,8500 Chapel Point Rd,,Port Tobacco,MD,20677,8-157723,22501 E Maxine Way,Greenview West Pud,St Mary's County,MD,20634,0.0344,Greenview West Pud\Lot 15 Parcel 3\Greenview West Townhouse\,,,65000,
Company,,,Board Of County Commissioners For St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,8-159785,N Patuxent Beach Road,Patuxent Beach,St Mary's County,MD,20619,0.34,"Patuxent Beach\Parcel C - 14,810 Sf\Section 4\Leverings Subd",,,29600,
Company,,,Maryland Bank And Trust Company Na,,,,,1525 Pointer Ridge Pl,,Bowie,MD,20716,8-159807,22645 Excel Ct,Woods Of Rue Purchase,St Mary's County,MD,20653,0.2124,Woods Of Rue Purchase\Lot 1\Plat 60/24\Woods Of Rue Purchase,,,90100,
Company,,,Maryland Bank And Trust Company Na,,,,,1525 Pointer Ridge Pl,,Bowie,MD,20716,8-159858,22621 Woods Lane,Woods Of Rue Purchase,St Mary's County,MD,20653,0.2127,Woods Of Rue Purchase\Lot 5\Plat 60/24\Woods Of Rue Purchase,,,90100,
Company,,,Maryland Bank And Trust Company Na,,,,,1525 Pointer Ridge Pl,,Bowie,MD,20716,8-159866,22615 Woods Lane,Woods Of Rue Purchase,St Mary's County,MD,20653,0.1975,Woods Of Rue Purchase\Lot 6\Plat 60/24\Woods Of Rue Purchase,,,89400,
Company,,,Maryland Bank And Trust Company Na,,,,,1525 Pointer Ridge Pl,,Bowie,MD,20716,8-159882,22616 Woods Lane,Woods Of Rue Purchase,St Mary's County,MD,20653,0.2188,Woods Of Rue Purchase\Lot 8\Plat 60/24\Woods Of Rue Purchase,,,90400,
Company,,,Maryland Bank And Trust Company Na,,,,,1525 Pointer Ridge Pl,,Bowie,MD,20716,8-159890,22622 Woods Lane,Woods Of Rue Purchase,St Mary's County,MD,20653,0.2865,Woods Of Rue Purchase\Lot 9\Plat 60/24\Woods Of Rue Purchase,,,92400,
Company,,,Maryland Bank And Trust Company Na,,,,,1525 Pointer Ridge Pl,,Bowie,MD,20716,8-159912,22640 Excel Ct,Woods Of Rue Purchase,St Mary's County,MD,20653,0.1818,Woods Of Rue Purchase\Lot 11\Plat 60/24\Woods Of Rue Purchas,,,88700,
Company,,,Corey Alan Properties Llc,,,,,56 Hillside Rd,,Farmingdale,NY,11735,8-161941,23128 Potter Way,Woodland Acres,St Mary's County,MD,20619,0.8289,Woodland Acres\Lot 4 Section 3\Plat 61/63\Woodland Acres,,,82300,
Company,,,Corey Alan Properties Llc,,,,,56 Hillside Rd,,Farmingdale,NY,11735,8-161968,23118 Potter Way,Woodland Acres,St Mary's County,MD,20619,0.8875,Woodland Acres\Lot 5 Section 3\Plat 61/63\Woodland Acres,,,83100,
Company,,,Mid-Atlantic Military Family Communities Llc,,,,,2100 Independence Blvd C/O Lincoln Pr,,Virginia Beach,VA,23455,8-164479,Brady Way,First Colony,St Mary's County,MD,20619,0.1864,First Colony\20 R/W Private Rd\Columbia Colony At\First Colo,,,88900,
Company,,,Bean Francis Aloysius Trustee Gloria Norris Bean Trustee,,,,,PO Box 37,,Valley Lee,MD,20692,8-165041,21731 Silences Rest Lane,Francis Bean Sub,St Mary's County,MD,20619,2,\Lot 4\Plat 62/95\Francis Bean Sub,,,83333,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165297,46350 Sandbar Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0683,Willowgate At Pat Pk W\Unit 22 Plat 4\Plat 62/101\Willowgate,,,55000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165300,46350 Sandbar Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0427,Willowgate At Pat Pk W\Unit 23 Plat 4\Plat 62/101\Willowgate,,,50000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165319,46350 Sandbar Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0427,Willowgate At Pat Pk W\Unit 24 Plat 4\Plat 62/101\Willowgate,,,50000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165327,46350 Sandbar Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0427,Willowgate At Pat Pk W\Unit 25 Plat 4\Plat 62/101\Willowgate,,,50000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165335,46350 Sandbar Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0427,Willowgate At Pat Pk W\Unit 26 Plat 4\Plat 62/101\Willowgate,,,50000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165343,46350 Sandbar Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0427,Willowgate At Pat Pk W\Unit 27 Plat 4\Plat 62/101\Willowgate,,,50000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165351,46350 Sandbar Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0427,Willowgate At Pat Pk W\Unit 28 Plat 4\Plat 62/101\Willowgate,,,50000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165378,46350 Sandbar Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0706,Willowgate At Pat Pk W\Unit 29 Plat 4\Plat 62/101\Willowgate,,,55000,
Company,,,Nvr Inc A Virginia Corporation,,,,,656 Quince Orchard Rd,,Gaithersburg,MD,20878,8-165645,21835 Primrose Willow Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0683,Willowgate At Pat Pk W\Unit 160 Plat 4\Plat 62/101\Willowgat,,,55000,
Company,,,Nrv Inc A Virginia Corporation,,,,,656 Quince Orchard Rd,,Gaithersburg,MD,20878,8-165653,21835 Primrose Willow Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0427,Willowgate At Pat Pk W\Unit 161 Plat 4\Plat 62/101\Willowgat,,,50000,
Company,,,Nrv Inc A Virginia Corporation,,,,,656 Quince Orchard Rd,,Gaithersburg,MD,20878,8-165661,21835 Primrose Willow Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0427,Willowgate At Pat Pk W\Unit 162 Plat 4\Plat 62/101\Willowgat,,,50000,
Company,,,Nrv Inc A Virginia Corporation,,,,,656 Quince Orchard Rd,,Gaithersburg,MD,20878,8-165688,21835 Primrose Willow Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0427,Willowgate At Pat Pk W\Unit 163 Plat 4\Plat 62/101\Willowgat,,,50000,
Company,,,Nrv Inc A Virginia Corporation,,,,,656 Quince Orchard Rd,,Gaithersburg,MD,20878,8-165696,21835 Primrose Willow Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0683,Willowgate At Pat Pk W\Unit 164 Plat 4\Plat 62/101\Willowgat,,,55000,
Company,,,Nvr Inc,,,,,656 Quince Orchard Rd,,Gaithersburg,MD,20878,8-165890,46325 Creeping Primrose Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,7.049,Willowgate At Pat Pk W\Unit 122 Plat 6\Plat 62/101\Willowgat,,,55000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165904,46325 Creeping Primrose Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0439,Willowgate At Pat Pk W\Unit 123 Plat 6\Plat 62/101\Willowgat,,,50000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165912,46325 Creeping Primrose Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0439,Willowgate At Pat Pk W\Unit 124 Plat 6\Plat 62/101\Willowgat,,,50000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165920,46325 Creeping Primrose Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.044,Willowgate At Pat Pk W\Unit 125 Plat 6\Plat 62/101\Willowgat,,,50000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165939,46325 Creeping Primrose Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.044,Willowgate At Pat Pk W\Unit 126 Plat 6\Plat 62/101\Willowgat,,,50000,
Company,,,Patuxent Park Llc,,,,,5454 Wisconsin Ave Ste 700 C/O Steuar,,Chevy Chase,MD,20815,8-165947,46325 Creeping Primrose Lane,Willowgate At Pat Pk W,St Mary's County,MD,20653,0.0733,Willowgate At Pat Pk W\Unit 127 Plat 6\Plat 62/101\Willowgat,,,55000,
Company,,,Three Notch Llc,,,,,22589 Three Notch Rd,,California,MD,20619,8-166919,21711 Garfield Way,Stallman Subd,St Mary's County,MD,20634,1.12,Stallman Subd\Lot 1\Section 7\Stallman Subd,,,93600,
Company,,,St Mary'S Realty Co Inc,,,,,PO Box 676 C/O Walter Blair,,Waldorf,MD,20604,8-167532,1St Road,St Marys Realty Co Inc,St Mary's County,MD,20653,4.13,\Areas One & Two\P/O Cbg 109/456\St Marys Realty Co Inc,,,93933,
Company,,,St Mary'S Realty Co Inc,,,,,PO Box 676 C/O Walter Blair,,Waldorf,MD,20604,8-167559,Lincoln Ave,St Mary'S Realty Co Inc,St Mary's County,MD,20653,2.6,St Mary'S Realty Co Inc\Area Three-2.60 Acs\See Also #08-044,,,86333,
Company,,,Rose Hill Properties Llc,,,,,19621 Mark Way,,Great Mills,MD,20634,8-167567,21363 Mary Lou Way,Mary Lou Guy'S Minor,St Mary's County,MD,20634,1.74,Mary Lou Guy'S Minor\Lot 4\Plat 63/32\Mary Lou Guys Sub,,,82033,
Company,,,State Highway Administration,,,,,PO Box 717,,Baltimore,MD,21203,8-172943,Chancellors Run Road,,St Mary's County,MD,,1.03,\1.03 Acres\By 2 R/W 38\From 08-109680,,,11200,
Company,,,Patuxent Habitat For Humanity Inc,,,,,PO Box 452,,Lexington Park,MD,20653,8-173117,47895 Fenwick Ridge Lane,Fenwick Ridge,St Mary's County,MD,20653,0.8716,Fenwick Ridge\Lot 1\Plat 65/19\Fenwick Ridge Sub,,,38067,
Company,,,Patuxent Habitat For Humanity Inc,,,,,PO Box 452,,Lexington Park,MD,20653,8-173125,47885 Fenwick Ridge Lane,Fenwick Ridge,St Mary's County,MD,20653,0.9461,Fenwick Ridge\Lot 2\Plat 65/19\Fenwick Ridge Sub,,,38667,
Company,,,Patuxent Habitat For Humanity Inc,,,,,PO Box 452,,Lexington Park,MD,20653,8-173133,47875 Fenwick Ridge Lane,Fenwick Ridge,St Mary's County,MD,20653,1.04,Fenwick Ridge\Lot 3\Plat 65/19\Fenwick Ridge Sub,,,39267,
Company,,,Dh Lexington Park Inc,,,,,44941 Worth Ln,,California,MD,20619,8-173389,Buck Hewitt Road,St Mary'S Commercial Cen,St Mary's County,MD,20653,0.4592,St Mary'S Commercial Cen\Pt Par 280 - 20001Sf\Plat 63/96\St,,,40000,
Company,,,S R Smith Construction Llc,,,,,7933 Mount Harmony Ln,,Owings,MD,20736,8-174172,47174 Lincoln Ave,Smith Sub Of Carver Heigh,St Mary's County,MD,20653,0.3815,Smith Sub Of Carver Heigh\Lot 2\Plat 63/108\Smith Sub Of Car,,,39900,
Company,,,S R Smith Construction Llc,,,,,7933 Mount Harmony Ln,,Owings,MD,20736,8-174180,47164 Lincoln Ave,Smith Sub Of Carver Heigh,St Mary's County,MD,20653,0.793,Smith Sub Of Carver Heigh\Lot 3\Plat 63/108\Smith Sub Of Car,,,46800,
Company,,,Beam Me Home Builders Llc,,,,,2406 Bell Branch Rd,,Gambrills,MD,21054,8-174776,22030 Victorian Dr,Maple Run,St Mary's County,MD,20619,0.93,Maple Run\Lot 24 Section 4\Plat 66/99\Maple Run Sub,,,62700,
Company,,,Beam Me Home Builders Llc,,,,,2406 Bell Branch Rd,,Gambrills,MD,21054,8-174784,22020 Victorian Dr,Maple Run,St Mary's County,MD,20619,1.677,Maple Run\Lot 5000-25 Sec 4\Blap 75/64\Maple Run Sub,,,66200,
Company,,,Beam Me Home Builders Llc,,,,,2406 Bell Branch Rd C/O Daniel Guenth,,Gambrills,MD,21054,8-174792,22010 Victorian Dr,Maple Run,St Mary's County,MD,20619,2.274,Maple Run\Lot 5000-26 Sec 4\Plat 66/99 & 72/75\Maple Run Sub,,,68400,
Company,,,Jwp Llc,,,,,44581 Oliver Dr,,Valley Lee,MD,20692,8-175624,Great Mills Road,Patuxent Park,St Mary's County,MD,,0.0597,"\Lot 5 Eq 2,600 Sf\Section Iv Plat 22/99\Patuxent Park",,,39000,
Company,,,Community Bank Of The Chesapeake,,,,,3035 Leonardtown Rd,,Waldorf,MD,20601,8-177619,44196 Honeysuckle Lane,Wildewood Village,St Mary's County,MD,20619,0.2363,Wildewood Village\Lot 543 Plat 25\Plat 68/122\Wildewood Vill,,,75000,
Company,,,Gospel Light Baptist Church,,,,,39315 Romans Way,,Mechanicsville,MD,20659,8-177751,Pegg Lane,Calvary Baptist Church,St Mary's County,MD,20653,1.09,Calvary Baptist Church\Utility Parcel Eq 1\Plat 67/103\Calva,,,87000,
Company,,,Nehsli Kingston Home Llc,,,,,PO Box 605,,Patuxent River,MD,20670,8-177819,23370 Kingston Creek Road,Kingston Homes,St Mary's County,MD,20619,1.739,Kingston Homes\Lot 2\Plat 69/67\Kingston Homes,,,88600,
Company,,,Board Of County Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,8-177932,Lizson Ct,Elizabeth Hills,St Mary's County,MD,20619,2.234,Elizabeth Hills\45 Ft R/W Phase 1\Bethson St & Lizson Ct\Eli,,,21400,
Company,,,Curtis Development Corporation,,,,,5620 Linda Ln,,Camp Springs,MD,20748,8-177969,Myrtle Point Road,The Woods At Myrtle Poin,St Mary's County,MD,20619,28.413,The Woods At Myrtle Poin\Outparcel B\Plat 59/01\The Woods At,,,60300,
Company,,,Pembrooke Llc,,,,,30069 Business Center Dr,,Charlotte Hall,MD,20622,8-178200,20928 Rowan Knight Dr,Pembrooke,St Mary's County,MD,20653,0.2451,Pembrooke\Lot 31 Phase 2\Plat 70/103\Pembrooke Sub,,,60000,
Company,,,Pembrooke Llc,,,,,30069 Business Center Dr,,Charlotte Hall,MD,20622,8-178201,20932 Rowan Knight Dr,Pembrooke,St Mary's County,MD,20653,0.2524,Pembrooke\Lot 32 Phase 2\Plat 70/103\Pembrooke Sub,,,60000,
Company,,,Pembrooke Llc,,,,,30069 Business Center Dr,,Charlotte Hall,MD,20622,8-178202,20936 Kylie Addison Ct,Pembrooke,St Mary's County,MD,20653,0.2612,Pembrooke\Lot 33 Phase 2\Plat 70/103\Pembrooke Sub,,,60000,
Company,,,Pembrooke Llc,,,,,30069 Business Center Dr,,Charlotte Hall,MD,20622,8-178203,46805 Kylie Addison Ct,Pembrooke,St Mary's County,MD,20653,0.269,Pembrooke\Lot 34 Phase 2\Plat 70/103\Pembrooke Sub,,,60000,
Company,,,Pembrooke Llc,,,,,30069 Business Center Dr,,Charlotte Hall,MD,20622,8-178204,46809 Kyle Addison Ct,Pembrooke,St Mary's County,MD,20653,0.241,Pembrooke\Lot 35 Phase 2\Plat 70/103\Pembrooke Sub,,,60000,
Company,,,Pembrooke Llc,,,,,30069 Business Center Dr,,Charlotte Hall,MD,20622,8-178205,46813 Kylie Addison Ct,Pembrooke,St Mary's County,MD,20653,0.2443,Pembrooke\Lot 36 Phase 2\Plat 70/103\Pembrooke Sub,,,60000,
